participant.id_in_session,participant.code,participant.label,participant._current_app_name,participant.time_started,player.id_in_group,player.contribution,player.remaining_points,player.pointsLost,player.flagPointsLost,player.pointsWonNorms,player.automatic_decision,player.num_automatic_decisions,player.empiricalExpectations1,player.empiricalExpectations2,player.empiricalExpectations3,player.empiricalExpectations4,player.personalNormativeBeliefs1,player.personalNormativeBeliefs2,player.personalNormativeBeliefs3,player.personalNormativeBeliefs4,player.normativeExpectations1,player.normativeExpectations2,player.normativeExpectations3,player.normativeExpectations4,player.question_1,player.question_2,player.question_3,player.payoff,group.id_in_subsession,group.group_effort,group.flagGroupSuccess,subsession.round_number,session.code,team
21,0diniezy,0,dospert,2022-05-12,1,9.0,61,0,0,0,0,0,,,,,,,,,,,,,,,,61.0,6,56,1,12,last_round,23
22,3s6cfcyc,0,dospert,2022-05-12,2,13.0,49,0,0,8,0,0,,,,,,,,,,,,,,,,49.0,6,56,1,12,last_round,23
23,itp4doum,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,6,56,1,12,last_round,23
24,qvfmvyha,0,dospert,2022-05-12,4,25.0,28,0,0,0,0,0,,,,,,,,,,,,,,,,28.0,6,56,1,12,last_round,23
25,q1csc1z2,0,dospert,2022-05-12,1,12.0,50,0,0,6,0,0,,,,,,,,,,,,,,,,50.0,7,55,1,12,last_round,25
26,8628tlrg,0,dospert,2022-05-12,2,20.0,25,0,0,0,0,0,,,,,,,,,,,,,,,,25.0,7,55,1,12,last_round,25
27,rbekfypz,0,dospert,2022-05-12,3,10.0,60,0,0,6,0,0,,,,,,,,,,,,,,,,60.0,7,55,1,12,last_round,25
28,ary9dj8l,0,dospert,2022-05-12,4,13.0,48,0,0,6,0,0,,,,,,,,,,,,,,,,48.0,7,55,1,12,last_round,25
29,djp314dp,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,8,70,1,12,last_round,27
30,dnrw53l8,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,8,70,1,12,last_round,27
31,xvmu00bd,0,dospert,2022-05-12,3,20.0,15,0,0,0,0,0,,,,,,,,,,,,,,,,15.0,8,70,1,12,last_round,27
32,xsyrgxdl,0,dospert,2022-05-12,4,10.0,60,0,0,4,0,0,,,,,,,,,,,,,,,,60.0,8,70,1,12,last_round,27
33,3nnqqe99,0,dospert,2022-05-12,1,0.0,50,0,0,0,0,0,,,,,,,,,,,,,,,,50.0,9,20,1,12,last_round,29
34,2w3d5ugw,0,dospert,2022-05-12,2,0.0,45,0,0,0,0,0,,,,,,,,,,,,,,,,45.0,9,20,1,12,last_round,29
35,i7n2useh,0,dospert,2022-05-12,3,20.0,5,0,0,0,0,0,,,,,,,,,,,,,,,,5.0,9,20,1,12,last_round,29
36,fs0lxme0,0,dospert,2022-05-12,4,0.0,50,0,0,2,0,0,,,,,,,,,,,,,,,,50.0,9,20,1,12,last_round,29
37,erfaa2ac,INACTIVE,risk_lottery_eg2,2022-05-12,1,,0,100,1,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,12,last_round,31
38,grod9fec,INACTIVE,risk_lottery_eg2,2022-05-12,2,,0,100,1,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,12,last_round,31
39,vdxf12qg,INACTIVE,risk_lottery_eg2,2022-05-12,3,,0,100,1,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,12,last_round,31
40,acw6gm1z,INACTIVE,risk_lottery_eg2,2022-05-12,4,,0,100,1,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,12,last_round,31
41,zf3ri7sf,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,11,25,1,12,last_round,33
42,sqlswl75,0,dospert,2022-05-12,2,0.0,65,0,0,6,0,0,,,,,,,,,,,,,,,,65.0,11,25,1,12,last_round,33
43,6muxj04v,0,dospert,2022-05-12,3,25.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,11,25,1,12,last_round,33
44,ait9gyy3,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,11,25,1,12,last_round,33
45,5629wvdz,0,dospert,2022-05-12,1,0.0,5,0,0,4,0,0,,,,,,,,,,,,,,,,5.0,12,0,1,12,last_round,35
46,37p7nvf0,INACTIVE,risk_lottery_eg2,2022-05-12,2,0.0,90,0,0,6,0,0,,,,,,,,,,,,,,,,90.0,12,0,1,12,last_round,35
47,jcig3bgp,0,dospert,2022-05-12,3,0.0,65,0,0,4,0,0,,,,,,,,,,,,,,,,65.0,12,0,1,12,last_round,35
48,ea05g5rf,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,12,0,1,12,last_round,35
49,7v3ey5i2,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,13,2,1,12,last_round,37
50,ivtxkhh3,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,13,2,1,12,last_round,37
51,t7prr0qp,0,dospert,2022-05-12,3,0.0,100,0,0,4,0,0,,,,,,,,,,,,,,,,100.0,13,2,1,12,last_round,37
52,a1z5d25m,0,dospert,2022-05-12,4,2.0,2,0,0,2,0,0,,,,,,,,,,,,,,,,2.0,13,2,1,12,last_round,37
53,mu2z253q,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,14,60,1,12,last_round,39
54,bm79z32c,0,dospert,2022-05-12,2,5.0,75,0,0,2,0,0,,,,,,,,,,,,,,,,75.0,14,60,1,12,last_round,39
55,2jz4tipa,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,14,60,1,12,last_round,39
56,18oejsp4,0,dospert,2022-05-12,4,25.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,14,60,1,12,last_round,39
57,o51wsl6q,0,dospert,2022-05-12,1,10.0,20,0,0,12,0,0,,,,,,,,,,,,,,,,20.0,15,30,1,12,last_round,41
58,sbzfz110,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,15,30,1,12,last_round,41
59,g27g76fh,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,15,30,1,12,last_round,41
60,jfotlvdc,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,15,30,1,12,last_round,41
61,csg8xj9z,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,16,22,1,12,last_round,43
62,o1nq9ksi,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,16,22,1,12,last_round,43
63,venxreos,0,dospert,2022-05-12,3,1.0,54,0,0,2,0,0,,,,,,,,,,,,,,,,54.0,16,22,1,12,last_round,43
64,pdicsp1i,0,dospert,2022-05-12,4,10.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,16,22,1,12,last_round,43
1,yfo1dr19,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,0,0,13,last_round,13
2,2gkqumop,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,0,0,13,last_round,13
3,eo52f0vx,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,0,0,13,last_round,13
4,u8q6v77t,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,0,0,13,last_round,13
5,ad0o2m4s,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,2,48,0,13,last_round,15
6,bpg0gilx,0,dospert,2022-05-12,2,24.0,76,0,0,0,0,0,24.0,24.0,24.0,24.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,,,0.0,2,48,0,13,last_round,15
7,sdvqc0kb,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,2,48,0,13,last_round,15
8,qhoc5g0g,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,2,48,0,13,last_round,15
9,56kgdnkj,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,3,55,0,13,last_round,17
10,mdptnv71,0,dospert,2022-05-12,2,0.0,100,0,0,0,0,0,20.0,10.0,10.0,20.0,15.0,15.0,20.0,10.0,15.0,15.0,15.0,15.0,,,,0.0,3,55,0,13,last_round,17
11,5qunk9v3,0,dospert,2022-05-12,3,5.0,95,0,0,0,0,0,20.0,30.0,5.0,5.0,10.0,15.0,10.0,5.0,20.0,10.0,5.0,5.0,,,,0.0,3,55,0,13,last_round,17
12,4w5o7bvx,0,dospert,2022-05-12,4,25.0,75,0,0,0,0,0,10.0,20.0,30.0,10.0,25.0,30.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,0.0,3,55,0,13,last_round,17
13,qnd9vj65,0,dospert,2022-05-12,1,20.0,80,0,0,0,0,0,10.0,15.0,10.0,20.0,20.0,20.0,20.0,20.0,25.0,20.0,10.0,25.0,,,,0.0,4,47,0,13,last_round,19
14,444ikape,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,4,47,0,13,last_round,19
15,xjkjb783,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,4,47,0,13,last_round,19
16,b7j88s5z,0,dospert,2022-05-12,4,9.0,91,0,0,0,0,0,10.0,90.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,0.0,4,47,0,13,last_round,19
17,zkq5nlo5,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,5,0,0,13,last_round,21
18,fl2tg66a,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,5,0,0,13,last_round,21
19,6q19xig4,0,dospert,2022-05-12,3,0.0,100,0,0,0,0,0,35.0,45.0,10.0,10.0,45.0,35.0,10.0,10.0,45.0,35.0,10.0,10.0,,,,0.0,5,0,0,13,last_round,21
20,tn6vtsa0,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,5,0,0,13,last_round,21
21,0diniezy,0,dospert,2022-05-12,1,2.0,98,0,0,0,0,0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,0.0,6,65,0,13,last_round,23
22,3s6cfcyc,0,dospert,2022-05-12,2,13.0,87,0,0,0,0,0,13.0,13.0,12.0,12.0,13.0,13.0,12.0,12.0,13.0,13.0,12.0,12.0,,,,0.0,6,65,0,13,last_round,23
23,itp4doum,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,65,0,13,last_round,23
24,qvfmvyha,0,dospert,2022-05-12,4,25.0,75,0,0,0,0,0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.0,20.0,20.0,0.0,,,,0.0,6,65,0,13,last_round,23
25,q1csc1z2,0,dospert,2022-05-12,1,13.0,87,0,0,0,0,0,13.0,13.0,13.0,15.0,13.0,13.0,12.0,12.0,13.0,13.0,13.0,13.0,,,,0.0,7,60,0,13,last_round,25
26,8628tlrg,0,dospert,2022-05-12,2,25.0,75,0,0,0,0,0,20.0,25.0,25.0,15.0,30.0,30.0,25.0,5.0,25.0,20.0,15.0,15.0,,,,0.0,7,60,0,13,last_round,25
27,rbekfypz,0,dospert,2022-05-12,3,10.0,90,0,0,0,0,0,20.0,15.0,18.0,19.0,26.0,25.0,24.0,23.0,8.0,27.0,26.0,25.0,,,,0.0,7,60,0,13,last_round,25
28,ary9dj8l,0,dospert,2022-05-12,4,12.0,88,0,0,0,0,0,12.0,12.0,12.0,11.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,,,,0.0,7,60,0,13,last_round,25
29,djp314dp,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,80,0,13,last_round,27
30,dnrw53l8,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,80,0,13,last_round,27
31,xvmu00bd,0,dospert,2022-05-12,3,25.0,75,0,0,0,0,0,20.0,20.0,25.0,30.0,18.0,20.0,25.0,28.0,18.0,20.0,20.0,28.0,,,,0.0,8,80,0,13,last_round,27
32,xsyrgxdl,0,dospert,2022-05-12,4,5.0,95,0,0,0,0,0,14.0,14.0,15.0,15.0,12.0,12.0,13.0,13.0,12.0,12.0,13.0,13.0,,,,0.0,8,80,0,13,last_round,27
33,3nnqqe99,0,dospert,2022-05-12,1,25.0,75,0,0,0,0,0,25.0,25.0,25.0,25.0,20.0,20.0,20.0,20.0,10.0,5.0,10.0,5.0,,,,0.0,9,100,0,13,last_round,29
34,2w3d5ugw,0,dospert,2022-05-12,2,25.0,75,0,0,0,0,0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,10.0,10.0,10.0,10.0,,,,0.0,9,100,0,13,last_round,29
35,i7n2useh,0,dospert,2022-05-12,3,10.0,90,0,0,0,0,0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,,0.0,9,100,0,13,last_round,29
36,fs0lxme0,0,dospert,2022-05-12,4,40.0,60,0,0,0,0,0,31.0,5.0,5.0,5.0,50.0,0.0,0.0,0.0,40.0,5.0,5.0,5.0,,,,0.0,9,100,0,13,last_round,29
37,erfaa2ac,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,13,last_round,31
38,grod9fec,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,13,last_round,31
39,vdxf12qg,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,13,last_round,31
40,acw6gm1z,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,13,last_round,31
41,zf3ri7sf,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,11,55,0,13,last_round,33
42,sqlswl75,0,dospert,2022-05-12,2,15.0,85,0,0,0,0,0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,,0.0,11,55,0,13,last_round,33
43,6muxj04v,0,dospert,2022-05-12,3,25.0,75,0,0,0,0,0,27.0,24.0,21.0,19.0,25.0,21.0,19.0,16.0,25.0,25.0,25.0,25.0,,,,0.0,11,55,0,13,last_round,33
44,ait9gyy3,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,11,55,0,13,last_round,33
45,5629wvdz,0,dospert,2022-05-12,1,30.0,70,0,0,0,0,0,40.0,15.0,0.0,0.0,45.0,5.0,0.0,0.0,40.0,6.0,0.0,0.0,,,,0.0,12,35,0,13,last_round,35
46,37p7nvf0,INACTIVE,risk_lottery_eg2,2022-05-12,2,0.0,100,0,0,0,0,0,30.0,10.0,15.0,0.0,12.0,13.0,12.0,13.0,25.0,15.0,10.0,0.0,,,,0.0,12,35,0,13,last_round,35
47,jcig3bgp,0,dospert,2022-05-12,3,5.0,95,0,0,0,0,0,25.0,20.0,0.0,0.0,30.0,0.0,10.0,0.0,20.0,20.0,0.0,0.0,,,,0.0,12,35,0,13,last_round,35
48,ea05g5rf,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,12,35,0,13,last_round,35
49,7v3ey5i2,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,13,140,0,13,last_round,37
50,ivtxkhh3,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,13,140,0,13,last_round,37
51,t7prr0qp,0,dospert,2022-05-12,3,0.0,100,0,0,0,0,0,40.0,20.0,10.0,10.0,20.0,10.0,10.0,10.0,40.0,20.0,20.0,10.0,,,,0.0,13,140,0,13,last_round,37
52,a1z5d25m,0,dospert,2022-05-12,4,70.0,30,0,0,0,0,0,5.0,5.0,9.0,40.0,20.0,40.0,30.0,10.0,15.0,15.0,20.0,20.0,,,,0.0,13,140,0,13,last_round,37
53,mu2z253q,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,14,70,0,13,last_round,39
54,bm79z32c,0,dospert,2022-05-12,2,10.0,90,0,0,0,0,0,20.0,20.0,5.0,5.0,10.0,10.0,10.0,10.0,20.0,10.0,9.0,8.0,,,,0.0,14,70,0,13,last_round,39
55,2jz4tipa,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,14,70,0,13,last_round,39
56,18oejsp4,0,dospert,2022-05-12,4,25.0,75,0,0,0,0,0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,,0.0,14,70,0,13,last_round,39
57,o51wsl6q,0,dospert,2022-05-12,1,40.0,60,0,0,0,0,0,40.0,10.0,20.0,30.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,,,,0.0,15,160,0,13,last_round,41
58,sbzfz110,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,15,160,0,13,last_round,41
59,g27g76fh,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,15,160,0,13,last_round,41
60,jfotlvdc,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,15,160,0,13,last_round,41
61,csg8xj9z,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,16,110,0,13,last_round,43
62,o1nq9ksi,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,16,110,0,13,last_round,43
63,venxreos,0,dospert,2022-05-12,3,15.0,85,0,0,0,0,0,14.0,28.0,12.0,5.0,24.0,5.0,2.0,1.0,28.0,25.0,12.0,9.0,,,,0.0,16,110,0,13,last_round,43
64,pdicsp1i,0,dospert,2022-05-12,4,40.0,60,0,0,0,0,0,40.0,30.0,20.0,10.0,40.0,30.0,20.0,10.0,40.0,30.0,20.0,10.0,,,,0.0,16,110,0,13,last_round,43
1,yfo1dr19,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,0,0,14,last_round,13
2,2gkqumop,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,0,0,14,last_round,13
3,eo52f0vx,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,0,0,14,last_round,13
4,u8q6v77t,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,0,0,14,last_round,13
5,ad0o2m4s,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,2,72,0,14,last_round,15
6,bpg0gilx,0,dospert,2022-05-12,2,24.0,52,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,2,72,0,14,last_round,15
7,sdvqc0kb,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,2,72,0,14,last_round,15
8,qhoc5g0g,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,2,72,0,14,last_round,15
9,56kgdnkj,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,3,55,0,14,last_round,17
10,mdptnv71,0,dospert,2022-05-12,2,15.0,85,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,3,55,0,14,last_round,17
11,5qunk9v3,0,dospert,2022-05-12,3,10.0,85,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,3,55,0,14,last_round,17
12,4w5o7bvx,0,dospert,2022-05-12,4,15.0,60,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,3,55,0,14,last_round,17
13,qnd9vj65,0,dospert,2022-05-12,1,10.0,70,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,4,280,1,14,last_round,19
14,444ikape,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,4,280,1,14,last_round,19
15,xjkjb783,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,4,280,1,14,last_round,19
16,b7j88s5z,0,dospert,2022-05-12,4,90.0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,4,280,1,14,last_round,19
17,zkq5nlo5,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,5,0,0,14,last_round,21
18,fl2tg66a,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,5,0,0,14,last_round,21
19,6q19xig4,0,dospert,2022-05-12,3,0.0,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,5,0,0,14,last_round,21
20,tn6vtsa0,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,5,0,0,14,last_round,21
21,0diniezy,0,dospert,2022-05-12,1,1.0,97,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,42,0,14,last_round,23
22,3s6cfcyc,0,dospert,2022-05-12,2,13.0,74,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,42,0,14,last_round,23
23,itp4doum,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,42,0,14,last_round,23
24,qvfmvyha,0,dospert,2022-05-12,4,15.0,60,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,42,0,14,last_round,23
25,q1csc1z2,0,dospert,2022-05-12,1,0.0,87,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,7,47,0,14,last_round,25
26,8628tlrg,0,dospert,2022-05-12,2,25.0,50,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,7,47,0,14,last_round,25
27,rbekfypz,0,dospert,2022-05-12,3,10.0,80,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,7,47,0,14,last_round,25
28,ary9dj8l,0,dospert,2022-05-12,4,12.0,76,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,7,47,0,14,last_round,25
29,djp314dp,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,40,0,14,last_round,27
30,dnrw53l8,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,40,0,14,last_round,27
31,xvmu00bd,0,dospert,2022-05-12,3,15.0,60,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,40,0,14,last_round,27
32,xsyrgxdl,0,dospert,2022-05-12,4,5.0,90,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,40,0,14,last_round,27
33,3nnqqe99,0,dospert,2022-05-12,1,20.0,55,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,9,40,0,14,last_round,29
34,2w3d5ugw,0,dospert,2022-05-12,2,10.0,65,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,9,40,0,14,last_round,29
35,i7n2useh,0,dospert,2022-05-12,3,10.0,80,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,9,40,0,14,last_round,29
36,fs0lxme0,0,dospert,2022-05-12,4,0.0,60,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,9,40,0,14,last_round,29
37,erfaa2ac,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,14,last_round,31
38,grod9fec,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,14,last_round,31
39,vdxf12qg,INACTIVE,risk_lottery_eg2,2022-05-12,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,14,last_round,31
40,acw6gm1z,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,0,0,14,last_round,31
41,zf3ri7sf,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,11,100,0,14,last_round,33
42,sqlswl75,0,dospert,2022-05-12,2,25.0,60,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,11,100,0,14,last_round,33
43,6muxj04v,0,dospert,2022-05-12,3,25.0,50,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,11,100,0,14,last_round,33
44,ait9gyy3,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,11,100,0,14,last_round,33
45,5629wvdz,0,dospert,2022-05-12,1,0.0,70,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,12,30,0,14,last_round,35
46,37p7nvf0,INACTIVE,risk_lottery_eg2,2022-05-12,2,5.0,95,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,12,30,0,14,last_round,35
47,jcig3bgp,0,dospert,2022-05-12,3,20.0,75,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,12,30,0,14,last_round,35
48,ea05g5rf,INACTIVE,risk_lottery_eg2,2022-05-12,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,12,30,0,14,last_round,35
49,7v3ey5i2,INACTIVE,risk_lottery_eg2,2022-05-12,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,13,60,1,14,last_round,37
50,ivtxkhh3,INACTIVE,risk_lottery_eg2,2022-05-12,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,13,60,1,14,last_round,37
51,t7prr0qp,0,dospert,2022-05-12,3,0.0,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,13,60,1,14,last_round,37
52,a1z5d25m,0,dospert,2022-05-12,4,20.0,10,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,13,60,1,14,last_round,37
